id,username,followers_count,friends_count,statuses_count,favourites_count,listed_count,created_at,verified,default_profile,default_profile_image,has_extended_profile,description,location,url,account_type,account_age_days,has_profile_image,bio
real_1127,sarah_jones,775,833,744,2960,0,2021-10-13T18:51:16.444159,False,False,False,True,Marketing professional | Dog lover,,,human,1571,True,Marketing professional | Dog lover
real_1128,sarah_brown,1165,845,1050,2751,11,2018-12-17T18:51:16.444482,False,False,True,True,Marketing professional | Dog lover,London,,human,2602,False,Marketing professional | Dog lover
real_1129,john_brown,1550,267,2773,624,27,2020-06-18T18:51:16.444788,False,False,False,True,"Love coffee, books, and travel",Tokyo,,human,2053,True,"Love coffee, books, and travel"
bot_1130,user29583,23,3628,19572,297,3,2025-11-20T18:51:16.445091,False,True,False,False,,,,bot,72,True,
real_1131,mike_brown,1395,816,2417,480,7,2024-11-27T18:51:16.445382,False,False,False,True,Photographer | Nature lover,New York,https://example.com,human,430,True,Photographer | Nature lover
bot_1132,user21196,14,1652,15569,359,5,2025-12-30T18:51:16.445667,False,True,True,False,,,,bot,32,False,
bot_1133,user25617,2,2484,31811,43,0,2026-01-07T18:51:16.445950,False,False,False,False,,,,bot,24,True,
real_1134,emma_brown,601,837,2099,1991,5,2017-01-03T18:51:16.446240,False,False,False,True,Marketing professional | Dog lover,,,human,3315,True,Marketing professional | Dog lover
real_1135,john_davis,1869,876,2327,2680,44,2016-11-11T18:51:16.446528,False,True,False,True,"Love coffee, books, and travel",New York,https://example.com,human,3368,True,"Love coffee, books, and travel"
real_1136,alex_jones,563,711,3644,1119,17,2020-01-27T18:51:16.446814,False,False,False,True,,Tokyo,https://example.com,human,2196,True,
bot_1137,user17361,36,6653,45133,155,5,2025-11-16T18:51:16.447106,False,True,True,False,Follow for deals!,,,bot,76,False,Follow for deals!
real_1138,alex_davis,1298,481,3817,567,44,2022-07-23T18:51:16.447393,False,True,False,True,"Love coffee, books, and travel",,,human,1288,True,"Love coffee, books, and travel"
bot_1139,user10142,13,9075,43015,481,4,2025-12-11T18:51:16.447678,False,True,True,False,,,,bot,51,False,
bot_1140,bot_1140,4,4809,20768,362,4,2025-11-10T18:51:16.447961,False,True,True,False,,,,bot,82,False,
bot_1141,bot_1141,12,4624,35075,281,3,2025-12-01T18:51:16.448244,False,True,False,False,,,,bot,61,True,
bot_1142,user64950,48,4040,10493,328,3,2025-11-25T18:51:16.448543,False,False,True,False,,,,bot,67,False,
real_1143,emma_smith,1103,958,2382,2298,26,2019-07-05T18:51:16.448860,False,False,False,False,"Love coffee, books, and travel",San Francisco,,human,2402,True,"Love coffee, books, and travel"
bot_1144,user48742,30,4681,49936,259,1,2026-01-08T18:51:16.449197,False,True,True,False,,,,bot,23,False,
real_1145,sarah_brown,142,967,251,2092,3,2021-09-25T18:51:16.449523,False,False,False,False,"Love coffee, books, and travel",London,,human,1589,True,"Love coffee, books, and travel"
real_1146,emma_brown,1388,57,904,1617,10,2019-06-17T18:51:16.449812,False,True,False,False,"Love coffee, books, and travel",,https://example.com,human,2420,True,"Love coffee, books, and travel"
bot_1147,user97984,26,7484,34859,165,4,2026-01-02T18:51:16.450095,False,True,False,False,Follow for deals!,,,bot,29,True,Follow for deals!
bot_1148,bot_1148,30,8608,14272,168,1,2026-01-29T18:51:16.450378,False,True,True,False,Follow for deals!,,,bot,2,False,Follow for deals!
real_1149,sarah_davis,1151,220,224,1059,15,2019-06-16T18:51:16.450657,True,False,True,False,Software engineer and tech enthusiast,,,human,2421,False,Software engineer and tech enthusiast
real_1150,alex_brown,1280,948,166,829,16,2018-04-27T18:51:16.450938,False,False,False,False,Photographer | Nature lover,San Francisco,,human,2836,True,Photographer | Nature lover
real_1151,sarah_davis,560,364,2481,2557,13,2017-11-24T18:51:16.451233,False,False,False,False,Marketing professional | Dog lover,New York,https://example.com,human,2990,True,Marketing professional | Dog lover
bot_1152,bot_1152,40,1159,13187,111,1,2025-12-12T18:51:16.451517,False,True,True,False,,,,bot,50,False,
bot_1153,user1229,27,7880,30063,334,1,2025-12-30T18:51:16.451801,False,True,True,False,,,,bot,32,False,
real_1154,john_brown,1789,403,2400,1635,39,2019-11-03T18:51:16.452082,False,True,False,True,Software engineer and tech enthusiast,New York,,human,2281,True,Software engineer and tech enthusiast
real_1155,mike_smith,505,964,302,1999,2,2017-04-09T18:51:16.452364,False,False,False,True,Photographer | Nature lover,New York,,human,3219,True,Photographer | Nature lover
bot_1156,user36333,4,1895,21098,111,0,2025-12-26T18:51:16.452664,False,False,True,False,,,,bot,36,False,
bot_1157,user43222,20,8985,25383,237,1,2026-01-22T18:51:16.452952,False,True,False,False,,,,bot,9,True,
real_1158,sarah_jones,654,959,472,106,49,2016-12-27T18:51:16.453251,False,False,False,True,Software engineer and tech enthusiast,New York,https://example.com,human,3322,True,Software engineer and tech enthusiast
real_1159,alex_davis,1214,830,3909,2061,18,2019-02-10T18:51:16.453537,False,False,False,False,,London,https://example.com,human,2547,True,
real_1160,emma_brown,657,62,4336,1174,11,2017-12-03T18:51:16.453822,False,False,False,True,Photographer | Nature lover,New York,,human,2981,True,Photographer | Nature lover
real_1161,john_brown,719,710,3798,1588,30,2021-10-27T18:51:16.454114,False,False,False,True,Photographer | Nature lover,,,human,1557,True,Photographer | Nature lover
bot_1162,user77086,33,2410,44598,480,3,2025-12-04T18:51:16.454401,False,True,False,False,,,,bot,58,True,
bot_1163,user92631,41,2182,40942,265,3,2026-01-28T18:51:16.454690,False,True,True,False,,,,bot,3,False,
bot_1164,bot_1164,27,7160,44262,18,5,2025-12-26T18:51:16.455001,False,True,True,False,Follow for deals!,,,bot,36,False,Follow for deals!
real_1165,emma_jones,138,463,4353,2934,32,2021-12-13T18:51:16.455328,False,True,False,False,"Love coffee, books, and travel",London,https://example.com,human,1510,True,"Love coffee, books, and travel"
real_1166,sarah_davis,251,753,556,1238,25,2019-01-11T18:51:16.455647,False,False,False,True,Marketing professional | Dog lover,New York,,human,2577,True,Marketing professional | Dog lover
real_1167,emma_smith,1088,129,231,865,7,2024-03-25T18:51:16.456113,False,False,False,True,Photographer | Nature lover,London,https://example.com,human,677,True,Photographer | Nature lover
bot_1168,user93750,3,4341,41742,320,4,2025-11-02T18:51:16.456678,False,True,True,False,Follow for deals!,,,bot,90,False,Follow for deals!
bot_1169,user14043,2,9161,49170,91,3,2025-12-22T18:51:16.457294,False,True,False,False,Follow for deals!,,,bot,40,True,Follow for deals!
bot_1170,user20195,24,4453,40602,179,3,2025-11-18T18:51:16.457722,False,True,False,False,Follow for deals!,,,bot,74,True,Follow for deals!
real_1171,mike_davis,1859,715,1387,676,17,2016-05-14T18:51:16.458067,False,False,False,True,,,https://example.com,human,3549,True,
real_1172,john_davis,1799,971,3824,607,25,2024-05-08T18:51:16.458413,False,False,False,True,Software engineer and tech enthusiast,New York,https://example.com,human,633,True,Software engineer and tech enthusiast
real_1173,sarah_smith,1163,979,1267,1811,26,2019-02-25T18:51:16.458705,False,False,False,True,Photographer | Nature lover,Tokyo,,human,2532,True,Photographer | Nature lover
real_1174,alex_davis,877,402,4442,984,33,2020-10-26T18:51:16.458997,False,False,True,True,,London,https://example.com,human,1923,False,
real_1175,alex_davis,1686,646,3975,2210,2,2022-12-27T18:51:16.459300,False,False,False,True,Photographer | Nature lover,Tokyo,,human,1131,True,Photographer | Nature lover
real_1176,emma_brown,277,425,4994,1261,44,2021-04-21T18:51:16.459586,False,False,False,True,Photographer | Nature lover,,https://example.com,human,1746,True,Photographer | Nature lover
real_1177,mike_brown,651,495,4790,2351,17,2024-07-19T18:51:16.459871,False,True,False,True,,San Francisco,https://example.com,human,561,True,
bot_1178,user98840,31,9152,18696,434,1,2025-11-02T18:51:16.460162,False,True,True,False,,,,bot,90,False,
bot_1179,user80716,21,5349,43906,346,2,2025-12-28T18:51:16.460444,False,True,True,False,,,,bot,34,False,
real_1180,sarah_davis,692,468,3937,2849,0,2024-03-26T18:51:16.460726,False,True,False,True,Marketing professional | Dog lover,Tokyo,,human,676,True,Marketing professional | Dog lover
real_1181,sarah_davis,879,998,4432,2136,4,2023-09-15T18:51:16.461007,False,False,False,True,Software engineer and tech enthusiast,New York,https://example.com,human,869,True,Software engineer and tech enthusiast
real_1182,mike_brown,1484,636,4716,2277,2,2023-05-17T18:51:16.461299,False,False,False,False,,San Francisco,,human,990,True,
real_1183,emma_smith,1086,73,1775,2782,47,2017-05-30T18:51:16.461585,False,False,False,False,Photographer | Nature lover,New York,,human,3168,True,Photographer | Nature lover
real_1184,alex_jones,490,587,3904,350,43,2018-02-09T18:51:16.461876,False,True,False,True,"Love coffee, books, and travel",New York,,human,2913,True,"Love coffee, books, and travel"
real_1185,john_jones,404,902,3460,603,11,2021-01-24T18:51:16.462160,True,False,False,True,,London,,human,1833,True,
real_1186,emma_jones,1635,527,3449,2055,17,2024-11-20T18:51:16.462442,False,False,False,True,"Love coffee, books, and travel",,,human,437,True,"Love coffee, books, and travel"
real_1187,john_brown,766,70,1773,1454,18,2023-03-01T18:51:16.462730,False,False,False,True,,New York,,human,1067,True,
real_1188,alex_davis,658,977,4807,1199,34,2016-08-24T18:51:16.463017,False,False,False,True,Marketing professional | Dog lover,San Francisco,https://example.com,human,3447,True,Marketing professional | Dog lover
real_1189,john_brown,707,558,4456,2699,39,2021-05-18T18:51:16.463312,False,False,False,True,,,,human,1719,True,
real_1190,sarah_smith,1368,117,3131,2649,25,2021-03-12T18:51:16.463601,False,False,False,True,"Love coffee, books, and travel",London,,human,1786,True,"Love coffee, books, and travel"
bot_1191,bot_1191,8,8490,45946,80,4,2025-12-23T18:51:16.463884,False,True,False,False,Follow for deals!,,,bot,39,True,Follow for deals!
bot_1192,user86512,5,5725,45747,105,3,2025-11-23T18:51:16.464170,False,True,True,False,,,,bot,69,False,
real_1193,emma_davis,1002,938,4365,371,34,2018-11-23T18:51:16.464475,False,True,False,False,"Love coffee, books, and travel",New York,,human,2626,True,"Love coffee, books, and travel"
real_1194,mike_brown,1653,242,4050,2666,5,2017-09-20T18:51:16.464812,False,False,False,True,,Tokyo,https://example.com,human,3055,True,
real_1195,emma_jones,1170,648,4612,1704,1,2018-01-20T18:51:16.465186,False,False,False,True,,London,,human,2933,True,
real_1196,emma_brown,1315,865,3410,2904,8,2021-09-17T18:51:16.465521,False,False,False,False,Software engineer and tech enthusiast,,,human,1597,True,Software engineer and tech enthusiast
real_1197,sarah_davis,238,984,4432,1629,29,2016-05-15T18:51:16.465810,False,False,False,True,"Love coffee, books, and travel",,,human,3548,True,"Love coffee, books, and travel"
real_1198,john_davis,779,534,883,302,14,2021-08-29T18:51:16.466097,False,False,False,True,Photographer | Nature lover,,,human,1616,True,Photographer | Nature lover
real_1199,emma_brown,1713,829,3032,495,16,2020-03-24T18:51:16.466379,False,False,False,True,"Love coffee, books, and travel",London,,human,2139,True,"Love coffee, books, and travel"
real_1200,sarah_brown,998,184,134,2843,37,2024-05-11T18:51:16.466659,False,True,False,True,"Love coffee, books, and travel",Tokyo,https://example.com,human,630,True,"Love coffee, books, and travel"
bot_1201,bot_1201,19,6448,8349,17,4,2026-01-01T18:51:16.466941,False,True,True,False,,,,bot,30,False,
real_1202,alex_smith,108,773,156,2522,35,2021-05-01T18:51:16.467234,False,False,False,True,Marketing professional | Dog lover,San Francisco,,human,1736,True,Marketing professional | Dog lover
real_1203,alex_jones,377,380,1420,2027,26,2022-03-15T18:51:16.467525,False,True,False,True,Marketing professional | Dog lover,Tokyo,,human,1418,True,Marketing professional | Dog lover
real_1204,mike_jones,339,698,3131,693,15,2017-09-11T18:51:16.467811,False,True,False,True,Photographer | Nature lover,New York,,human,3064,True,Photographer | Nature lover
bot_1205,user48618,35,7009,45707,386,4,2026-01-03T18:51:16.468099,False,True,True,False,Follow for deals!,,,bot,28,False,Follow for deals!
bot_1206,user60588,42,3258,27327,362,1,2025-11-25T18:51:16.468395,False,True,False,False,,,,bot,67,True,
bot_1207,user50956,36,4640,14204,339,5,2025-12-21T18:51:16.468678,False,True,False,False,Follow for deals!,,,bot,41,True,Follow for deals!
real_1208,emma_davis,700,765,928,2510,5,2017-03-04T18:51:16.468966,False,False,False,False,"Love coffee, books, and travel",New York,https://example.com,human,3255,True,"Love coffee, books, and travel"
bot_1209,user87295,28,5476,35307,427,1,2026-01-30T18:51:16.469263,False,True,True,False,,,,bot,1,False,
real_1210,mike_smith,280,68,1759,1979,6,2024-12-21T18:51:16.469557,False,False,False,False,"Love coffee, books, and travel",,,human,406,True,"Love coffee, books, and travel"
real_1211,sarah_jones,944,929,4914,1021,25,2021-09-08T18:51:16.469844,False,False,False,True,Photographer | Nature lover,New York,,human,1606,True,Photographer | Nature lover
bot_1212,user80947,28,9099,28473,446,1,2026-01-11T18:51:16.470130,False,True,True,False,,,,bot,20,False,
bot_1213,bot_1213,12,3894,9126,229,3,2025-12-24T18:51:16.470411,False,True,False,False,Follow for deals!,,,bot,38,True,Follow for deals!
real_1214,mike_davis,139,545,4387,1632,4,2016-12-24T18:51:16.470693,False,False,False,True,Marketing professional | Dog lover,New York,,human,3325,True,Marketing professional | Dog lover
bot_1215,bot_1215,22,2392,10635,295,4,2025-11-06T18:51:16.470976,False,True,False,False,Follow for deals!,,,bot,86,True,Follow for deals!
real_1216,emma_brown,1880,311,1482,203,40,2018-12-01T18:51:16.471268,False,False,False,True,Marketing professional | Dog lover,,,human,2618,True,Marketing professional | Dog lover
real_1217,emma_jones,1165,392,4636,130,25,2017-01-28T18:51:16.471569,False,False,False,True,Photographer | Nature lover,London,,human,3290,True,Photographer | Nature lover
bot_1218,bot_1218,20,9417,20193,151,3,2026-01-13T18:51:16.471942,False,True,True,False,,,,bot,18,False,
bot_1219,user97819,5,9175,45327,393,0,2025-11-23T18:51:16.472273,False,True,False,False,,,,bot,69,True,
real_1220,sarah_brown,286,536,409,743,44,2017-10-17T18:51:16.473878,False,False,False,True,,Tokyo,,human,3028,True,
bot_1221,user48935,42,2436,49471,214,0,2025-11-15T18:51:16.474719,False,False,False,False,,,,bot,77,True,
real_1222,sarah_smith,550,640,2035,2975,28,2023-05-06T18:51:16.475090,False,False,False,False,"Love coffee, books, and travel",New York,https://example.com,human,1001,True,"Love coffee, books, and travel"
real_1223,john_brown,958,937,3958,249,26,2023-01-06T18:51:16.475443,False,False,False,True,,Tokyo,https://example.com,human,1121,True,
real_1224,sarah_jones,268,243,4259,1872,48,2021-07-22T18:51:16.475824,False,False,False,True,Software engineer and tech enthusiast,,,human,1654,True,Software engineer and tech enthusiast
bot_1225,user59852,44,5546,38757,124,0,2026-01-15T18:51:16.476160,False,True,False,False,,,,bot,16,True,
bot_1226,bot_1226,34,6879,34641,40,2,2026-01-25T18:51:16.476503,False,True,True,False,,,,bot,6,False,
bot_1227,user30102,47,1353,21544,183,1,2025-12-02T18:51:16.476815,False,True,False,False,Follow for deals!,,,bot,60,True,Follow for deals!
real_1228,alex_brown,1420,626,814,1118,5,2018-09-13T18:51:16.477118,False,False,False,True,Software engineer and tech enthusiast,,,human,2697,True,Software engineer and tech enthusiast
real_1229,sarah_jones,1920,464,4111,625,38,2016-12-02T18:51:16.477437,False,False,False,True,Marketing professional | Dog lover,Tokyo,,human,3347,True,Marketing professional | Dog lover
real_1230,john_jones,974,853,754,862,36,2019-03-04T18:51:16.477741,False,True,False,True,Software engineer and tech enthusiast,Tokyo,,human,2525,True,Software engineer and tech enthusiast
real_1231,john_brown,1562,844,1640,1377,10,2020-10-16T18:51:16.478086,False,False,False,False,,New York,,human,1933,True,
real_1232,john_brown,1886,458,810,1814,23,2025-01-10T18:51:16.478422,False,False,False,True,Marketing professional | Dog lover,San Francisco,,human,386,True,Marketing professional | Dog lover
real_1233,alex_smith,1261,908,2358,2972,17,2016-08-07T18:51:16.478748,False,True,False,True,Marketing professional | Dog lover,New York,,human,3464,True,Marketing professional | Dog lover
