username,followers_count,following_count,follower_following_ratio,posts_count,account_age_days,avg_posts_per_day,has_profile_pic,has_bio,bio_length,username_length,username_has_numbers,avg_likes_per_post,avg_comments_per_post,engagement_rate,posting_regularity,session_duration_avg,login_frequency,burst_posting_score,profile_completeness,verified_status,external_url,avg_caption_length,hashtag_density,spam_word_count,duplicate_content_ratio,label
bot_1636_272,126,2647.0,0.04760105780128447,133,353,0.37677053824362605,0,0,0,12,1,1,2,2.380952380952381,0.4162739290063008,20.515017733510863,2.2102085750798315,0.26559468303943257,0.4,0,0,54,0.28509981119158123,0,0.48927867685214155,1
bot_205_474,561,1515.0,0.3702970297029703,30,103,0.2912621359223301,0,0,0,11,1,71,23,16.755793226381464,0.09648824448680535,11.696939604697876,1.566651581839983,0.8482212868419081,0.4,0,0,5,0.1327150171667554,0,0.8302136092363162,1
user1512_genuine_878,2184,4683.0,0.4663677130044843,262,20,13.1,1,1,244,20,1,375,73,20.51282051282051,0.2470208605422638,63.509458012185185,2.791876991141311,0.15706417919324844,1.0,0,0,213,0.9716275113296299,1,0.546894050780804,0
user1188_genuine_161,92218,1941.0,47.51056156620299,265,1939,0.13666838576585869,0,1,138,20,1,4878,1479,6.89344813376998,0.309762850325366,63.2611077618211,1.546421640211955,0.33089968208863285,0.8,0,0,196,0.29736173664340626,0,0.49741943393922605,0
bot_239_247,177,1044.0,0.16954022988505746,37,62,0.5967741935483871,1,1,114,11,1,16,10,14.689265536723164,0.26242329149190585,8.393622244273846,1.1219953096286919,0.6744633604831832,1.0,0,0,49,0.19060045388900837,1,0.7861450844530156,1
user2080_genuine_820,3413,4404.019537611223,0.7749738553274538,278,911,0.305159165751921,1,1,120,20,1,620,95,20.949311456196895,0.3414691486907222,169.6440769749026,2.7916213410633834,0.6727818089395274,1.0,0,0,150,0.7636838708178755,0,0.3365150009600192,0
bot_2233_131,99,2899.0,0.0341497067954467,45,55,0.8181818181818182,0,0,0,12,1,4,0,4.040404040404041,0.09579556949009342,1.297711974254565,1.8202816715192105,0.8979487404401252,0.4,0,0,20,0.36109353072042916,0,0.45162701606030836,1
bot_687_995,321,3205.0,0.1001560062402496,38,873,0.043528064146620846,0,0,0,11,1,5,3,2.4922118380062304,0.15450842739518122,10.185128033649258,0.9317220365660182,0.8108291711944473,0.4,0,0,57,0.2277403812778257,3,0.35907241618126284,1
user108_genuine_350,4954,455.0,10.887912087912088,231,76,3.039473684210526,0,0,0,19,1,939,176,22.50706499798143,0.708783726104553,25.441432048022854,1.324085344714331,0.6294002681235495,0.4,0,0,198,0.27156876475103986,0,0.6886882189988064,0
bot_1948_700,1857,1920.0,0.9671875,13,106,0.12264150943396226,0,0,0,12,1,243,105,18.73990306946688,0.0612105950638262,12.449957583881444,1.495243832012853,0.8687915869819103,0.4,0,0,205,0.5168284534360017,0,0.042106071230876625,1
bot_77_706,930,5144.0,0.18079315707620527,17,83,0.20481927710843373,0,0,0,10,1,3,17,2.1505376344086025,0.21120928503556044,13.64188010402267,0.960431293856104,0.8540724936406099,0.4,0,1,146,0.5576313741293257,0,0.09643479413440903,1
bot_1997_994,151,3930.0,0.038422391857506365,32,83,0.3855421686746988,0,0,0,12,1,16,4,13.245033112582782,0.11228778015443609,14.211326297302914,1.4960869339063478,0.8654462567676643,0.4,0,0,51,0.4581217038729254,0,0.2762310409761236,1
user58_genuine_926,2023,2882.57015857486,0.7018042540897492,40,119,0.33613445378151263,1,1,30,18,1,110,153,13.00049431537321,0.9185720598530366,154.61009639246475,4.829698266897001,0.6080752627504777,1.0,0,1,261,0.32074274043812745,1,0.522085908421675,0
user76_genuine_171,969,1235.1692324494654,0.7845078832463913,145,77,1.8831168831168832,0,0,0,18,1,78,33,11.455108359133128,0.9921303943319695,24.85418352283429,0.6997263170439985,0.5794710537029929,0.4,0,0,171,0.7726227274493825,0,0.4517028862680018,0
user796_genuine_383,167,3090.0,0.0540453074433657,565,1844,0.3063991323210412,1,1,229,19,1,19,3,13.17365269461078,0.39154200947023043,10.771875857698596,4.762122723632496,0.4649183319786084,1.0,0,0,327,0.9033146675661857,0,0.4017617255404686,0
user368_genuine_985,131,162.87733364398875,0.804286250696705,862,2284,0.37740805604203154,1,1,69,19,1,19,5,18.3206106870229,0.37561532070556036,151.1357658011823,0.5473148371583678,0.7048841186852527,1.0,0,1,296,0.5823955084085031,0,0.32334764294401447,0
bot_2155_236,204,1914.0,0.10658307210031348,20,23,0.8695652173913043,0,0,0,12,1,20,8,13.725490196078432,0.22358420082150773,8.02925278266017,0.7876725338445166,0.9645862968027619,0.4,0,0,52,0.3914748261524294,2,0.8083257039735401,1
user785_genuine_556,11,2742.0,0.0040116703136396795,129,593,0.2175379426644182,1,1,193,19,1,0,0,0.0,0.8858433586445438,38.585847783796595,0.39571171683858297,0.5378172061073541,1.0,0,1,10,0.2513740072904138,0,0.4317868637489694,0
user2088_genuine_173,102,3572.0,0.02855543113101904,422,1368,0.3084795321637427,0,0,0,20,1,2,0,1.9607843137254901,0.5071832946039312,137.59390394359718,0.6374371161022232,0.4859571135461329,0.4,0,0,219,0.13285583445875804,0,0.022607197692948798,0
user2314_genuine_471,180,1378.0,0.13062409288824384,550,946,0.5813953488372093,1,0,0,20,1,9,11,11.11111111111111,0.48506076793814934,121.02031443639235,4.2809207420898625,0.2259092128990516,0.6,0,1,112,0.4290642684911974,0,0.13075499298216023,0
bot_634_928,2644,6862.0,0.3853104051296998,47,35,1.3428571428571427,0,0,0,11,1,52,7,2.231467473524962,0.18815276115418592,4.668238349998466,1.7784799791478845,0.9536439676601938,0.4,0,0,14,0.2819903673693811,1,0.4280819767653081,0
bot_855_322,174,1468.0,0.11852861035422343,4,107,0.037383177570093455,0,0,0,11,1,16,5,12.068965517241379,0.08106912166318138,12.851587562072568,1.895487706220085,0.8625555108510706,0.4,0,0,51,0.47494049524236853,0,0.22124233158854634,1
bot_1361_804,90,1247.0,0.07217321571772253,26,59,0.4406779661016949,0,0,0,12,1,2,1,3.3333333333333335,0.7193814394026858,20.72894963855142,3.780894694273795,0.2780604175946446,0.4,0,0,77,0.20892935618018094,0,0.9643265815573558,1
user1902_genuine_447,557,342.0,1.628654970760234,582,1573,0.36999364272091545,1,1,66,20,1,14,39,9.515260323159785,0.5649678759599287,131.11196286073383,2.5399722098826225,0.1514127550639186,1.0,0,0,31,0.8094072990221894,0,0.45689740968383946,0
user1703_genuine_674,55362,43778.577456610015,1.264591113196188,304,1012,0.30039525691699603,1,1,173,20,1,5520,2571,14.614717676384522,0.15524375092017795,23.018911837621545,0.6455531252546768,0.1264764296948438,1.0,0,0,219,0.3455847928841226,0,0.2235315650133237,0
user121_genuine_894,46160,3797.0,12.156966025809849,415,923,0.4496208017334778,0,1,13,19,1,963,1473,5.277296360485269,0.4663958402130649,13.749752256963001,1.8743385630535006,0.08879847903305188,0.6,0,0,177,0.6977562760734295,0,0.07065883998426503,0
user1844_genuine_844,23569,34176.994174393134,0.6896159410548428,1184,2109,0.5614035087719298,1,1,242,20,1,3965,374,18.409775552632695,0.6435081174554877,19.25810062097158,3.506234661060491,0.017397944511874996,1.0,0,1,240,0.9329298072802311,0,0.6017164695994055,0
user2369_genuine_339,43402,65901.14073556193,0.6585925450692416,33,291,0.1134020618556701,1,0,0,20,1,8142,1941,23.231648311137736,0.2790352684613395,70.04183808318032,0.3603864798906281,0.7021425330717546,0.6,0,1,41,0.2761433118347436,0,0.03221455561386561,0
bot_978_731,2550,7057.0,0.36134334703131643,322,965,0.33367875647668394,1,1,34,11,1,19,40,2.313725490196078,0.21138586762651357,5.282862836969016,1.821684250077384,0.7506442547583129,1.0,0,1,108,0.6173253293022977,0,0.05392114835014093,1
user910_genuine_652,3606,864.1022035721334,4.173117468157201,42,63,0.6666666666666666,0,0,0,19,1,662,111,21.436494731003883,0.17246350881937944,119.51351345597851,1.5000279912221846,0.19497491646510412,0.4,0,1,252,0.7130392752586318,0,0.00042814460891092975,0
user124_genuine_941,2084,1452.7672452977583,1.434503707834399,335,740,0.4527027027027027,1,1,130,19,1,26,139,7.917466410748561,0.17444391537191817,167.6979522268239,4.168230367668888,0.10394393962856104,1.0,0,0,166,0.31334791758514313,1,0.6243105013675143,0
user2572_genuine_417,134,177.82500637013246,0.7535498113301723,60,178,0.33707865168539325,1,0,0,20,1,3,7,7.462686567164178,0.5022328616060284,145.1765400111899,3.2487711096607694,0.15434233081443455,0.6,0,0,181,0.037274721151564494,0,0.28120908400875083,0
user1586_genuine_402,83637,3037.0,27.539348040829765,764,1652,0.46246973365617433,0,0,0,20,1,7898,5039,15.46803448234633,0.3372015008183531,23.237439747747725,2.4562455822668663,0.28886464868972095,0.4,0,1,308,0.9326114278665126,0,0.3867011168800212,0
user1257_genuine_378,135,2179.0,0.06195502524093621,32,383,0.0835509138381201,0,1,200,20,1,2,10,8.88888888888889,0.11218989153196188,143.88469397546865,1.7741055633727427,0.2858475755264402,0.8,0,1,110,0.7024995732190771,1,0.2747995042822108,0
bot_691_980,102,4362.0,0.023383768913342505,28,5,5.6,0,0,0,11,1,1,1,1.9607843137254901,0.7840002765832836,53.782228020691306,2.518421194403623,0.331712432811085,0.4,0,0,74,0.37622824862165816,1,0.3246531237815928,1
bot_730_884,1749,5219.0,0.3351216708181644,96,852,0.11267605633802817,0,0,0,11,1,4,0,0.22870211549456831,0.04521434594379448,9.160831817149752,1.0722888516221796,0.9486079685136766,0.4,0,0,5,0.31709587362571656,0,0.6165660291773836,1
bot_1358_631,93,87.0,1.0689655172413792,34,15,2.2666666666666666,1,1,103,12,1,15,2,18.27956989247312,0.11227680006986586,9.346578066115091,1.0977011242012824,0.8093512536030859,1.0,0,0,5,0.08529074270195221,1,0.3331475586407452,1
user1178_genuine_489,37907,4351.0,8.712250057458055,42,7,6.0,0,0,0,20,1,6030,1219,19.123117102382146,0.11856396881238793,3.9787872555185064,3.8973404104482245,0.5171144412064625,0.4,0,1,79,0.17705280365001896,1,0.6406192518558164,0
bot_713_943,1011,1753.0,0.5767256132344553,27,42,0.6428571428571429,1,1,20,11,1,148,56,20.178041543026705,0.7619364122360006,60.1533587826995,2.3289385774900966,0.30546085875682294,0.8,0,0,23,0.0827891359238373,7,0.4630094042701777,1
bot_719_382,70,560.0,0.125,47,62,0.7580645161290323,0,0,0,11,1,2,0,2.857142857142857,0.7754114114139095,53.27997710396279,2.2590429944660535,0.20212822613736087,0.4,0,0,34,0.2638734295911028,8,0.41815966684509337,1
bot_717_454,939,5019.0,0.18708906156604901,175,24,7.291666666666667,0,0,0,11,1,33,2,3.727369542066028,0.17929329906387678,2.7289751750616507,1.632042109866306,0.8437638995501697,0.4,0,0,17,0.3643030406717501,1,0.5925651867792412,1
user2103_genuine_826,72610,4524.0,16.0499557913351,287,830,0.3457831325301205,0,1,182,20,1,4849,601,7.505853188266079,0.6348476034876601,101.5147431600685,2.1108726387386114,0.46816117013518205,0.8,0,1,11,0.9983580130291347,1,0.3018065729431877,0
user442_genuine_787,79965,50103.2360879553,1.5960046943798785,28,114,0.24561403508771928,1,0,0,19,1,3020,1718,5.925092227849684,0.4616557171209287,129.6215986925316,4.4080842246111125,0.1730407522369296,0.6,0,0,42,0.16905774913370575,1,0.09079438059301881,0
user2227_genuine_587,19,27.48285479066181,0.6913401153091223,853,2412,0.3536484245439469,1,0,0,20,1,3,0,15.789473684210526,0.14280988899027008,11.696592902453835,1.2160291944220578,0.11713966682338298,0.6,0,1,207,0.4902197852428105,0,0.3909757659482227,0
bot_1666_879,2340,1950.0,1.2,23,370,0.062162162162162166,0,0,0,12,1,270,141,17.564102564102562,0.2773785783404559,7.342909807804066,1.2210829526337517,0.7099179585233308,0.4,0,0,249,0.40282307480367835,0,0.0352788000736096,0
user925_genuine_736,30839,22062.559724104896,1.397797915819633,168,377,0.44562334217506633,1,1,56,19,1,997,446,4.679140049936768,0.6715459631822402,44.220594501840516,4.3954203888375885,0.5856958403285042,1.0,0,0,162,0.8025265348633159,1,0.6659838609971108,0
bot_1270_904,90,167.0,0.5389221556886228,19,946,0.0200845665961945,1,1,49,12,1,13,3,17.77777777777778,0.030177753632566338,6.938877064988328,1.3719469848783394,0.7266013409210133,1.0,0,0,62,0.3559968707107244,3,0.7356893249828957,0
user2145_genuine_457,302,2500.0,0.1208,76,22,3.4545454545454546,0,1,60,20,1,59,1,19.867549668874172,0.17690877903607688,131.97277561267074,2.238988909126674,0.5798571359068072,0.8,0,1,89,0.7184521017486318,0,0.07908330969929404,0
bot_2020_979,197,3508.0,0.056157354618015964,17,98,0.17346938775510204,1,1,23,12,1,1,3,2.030456852791878,0.15085120340807293,1.534267114648653,0.5865974352677024,0.9255422591694596,1.0,0,0,15,0.03598045967814474,0,0.8383143148103369,1
user1411_genuine_389,85,4571.0,0.018595493327499452,107,812,0.13177339901477833,0,1,115,20,1,8,6,16.470588235294116,0.9943644594919483,77.09000612412805,1.0008634188495578,0.2290634241873103,0.8,0,0,215,0.3492322909091369,0,0.5206773392695926,0
bot_716_571,582,5594.0,0.10404004290311047,30,1,30.0,0,0,0,11,1,0,8,1.3745704467353952,0.1617239759151777,4.200894963863908,0.9670248571831161,0.7547847902579096,0.4,0,0,223,0.545109221184658,0,0.23547659228478202,1
user2072_genuine_107,4672,2622.0,1.7818459191456903,273,64,4.265625,0,1,198,20,1,586,301,18.98544520547945,0.1821021957582643,174.1027203975473,2.514756182681842,0.6203321158757176,0.8,0,0,40,0.5155823303286579,0,0.3575200031549358,1
user1509_genuine_192,2803,2078.0,1.348893166506256,56,1,56.0,0,0,0,20,1,457,124,20.727791651801642,0.5345992378093617,58.6527765276702,3.088010179258929,0.5399101453355789,0.4,0,1,299,0.7079052491734066,0,0.0858749194477755,0
user1227_genuine_703,36236,1733.0,20.90940565493364,371,629,0.589825119236884,1,1,234,20,1,2242,2195,12.244728998785739,0.20255105231246112,58.14911496257781,0.6357428497024914,0.32590666064354706,1.0,0,0,193,0.7149231264211244,0,0.46492657526165254,0
bot_1322_656,259,3470.0,0.07463976945244957,18,29,0.6206896551724138,0,0,0,12,1,36,15,19.69111969111969,0.17313126082899213,11.446408017760493,1.5520198049071254,0.9730138618977109,0.4,0,0,6,0.3773382708590921,0,0.4231874702515849,1
user2585_genuine_982,10897,335.0,32.528358208955225,33,295,0.11186440677966102,0,1,150,20,1,1380,665,18.766633018261906,0.5979829930697272,99.36092577052179,2.409851973297057,0.014932986994338383,0.8,0,1,227,0.11731600902570993,0,0.24400409888195,0
bot_1700_195,441,5707.0,0.07727352374277204,343,422,0.8127962085308057,0,0,0,12,1,0,6,1.3605442176870748,0.10648335580759027,8.436981972535953,0.7267164731749441,0.6969822966224039,0.4,0,0,187,0.5619323569840466,1,0.002138490087742606,1
bot_201_541,396,3091.0,0.12811387900355872,12,4,3.0,0,0,0,11,1,5,7,3.0303030303030303,0.5822994063668829,111.92609974832118,1.9675389037613131,0.35002026305854617,0.4,0,0,77,0.3364662970073166,1,0.8612730911204638,0
bot_1135_776,81,3337.0,0.02427329937069224,25,13,1.9230769230769231,1,1,36,12,1,2,0,2.4691358024691357,0.1492123588474044,1.7740922666408692,0.9777378750856114,0.66572118510315,1.0,0,0,202,0.5637905438601357,0,0.06342303039810389,1
user324_genuine_789,51,4314.0,0.011821974965229486,393,1059,0.37110481586402266,1,1,45,19,1,5,2,13.725490196078432,0.201556490065196,156.86443674258948,3.253307046289369,0.13178471686484938,1.0,0,1,108,0.15691727203722716,0,0.21889930659902063,0
bot_1227_209,1881,1608.0,1.169776119402985,43,33,1.303030303030303,0,0,0,12,1,27,36,3.349282296650718,0.09322621306894281,9.863649410884348,1.586405449254512,0.6531726112616911,0.4,0,0,188,0.5410548237005006,0,0.21137594454613157,1
bot_826_361,66,1214.0,0.054365733113673806,77,116,0.6637931034482759,1,1,126,11,1,1,0,1.5151515151515151,0.20910127485335886,9.058655473990758,0.7738499688583426,0.8639002572117145,1.0,0,0,24,0.37151584194517984,0,0.6431181033720079,1
user2211_genuine_708,91,82.67704014808675,1.1006683335180554,139,732,0.18989071038251365,1,0,0,20,1,9,4,14.285714285714285,0.15564683742778795,71.11962508470344,3.036659460685848,0.4560982731883323,0.6,0,1,321,0.7236619282196818,0,0.3058791189602855,1
bot_548_437,2240,2213.0,1.0122006326253954,5,12,0.4166666666666667,1,1,58,11,1,91,44,6.026785714285714,0.06681443682907158,1.2144749815890001,0.9975568222322606,0.7741076609263728,1.0,0,1,253,0.5063911227992822,0,0.02629180536450879,1
bot_285_526,404,4084.0,0.098922624877571,63,47,1.3404255319148937,0,0,0,11,1,4,2,1.4851485148514851,0.27897493315074495,8.610938420681173,1.9120988344958654,0.9338272824043744,0.4,0,0,8,0.003508708612118161,1,0.8250772960362869,1
user1498_genuine_993,291,280.6211132174101,1.036985409485383,280,1157,0.24200518582541056,0,0,0,20,1,40,12,17.869415807560138,0.21529055076443246,23.963235872655936,4.499113464835793,0.655608991558162,0.4,0,1,302,0.9820483989907525,0,0.46153169069345545,0
user1502_genuine_170,557,775.6203399895982,0.718134854492689,49,473,0.10359408033826638,1,1,192,20,1,83,9,16.517055655296232,0.47860342736446404,30.017926646794823,4.301723092479663,0.4624775447424207,1.0,0,1,82,0.8981885134505315,2,0.2921147713084084,0
user1006_genuine_730,164,3762.0,0.043593833067517275,553,983,0.5625635808748728,1,0,0,20,1,11,9,12.195121951219512,0.5539352438252371,174.14657989210232,3.5221059095068026,0.20105517490105235,0.6,0,0,114,0.41961302140060885,0,0.5062618056682986,0
bot_1429_288,2089,3607.0,0.57915164957028,159,105,1.5142857142857142,1,1,147,12,1,0,1,0.04786979415988511,0.17216439756612248,1.6888269455379687,1.8916956838481567,0.8604732051416599,1.0,0,1,37,0.06579146368996006,2,0.6933566175419557,1
bot_263_502,273,5279.0,0.05171433983709036,44,31,1.4193548387096775,0,0,0,11,1,11,0,4.029304029304029,0.2015945188523727,14.186479736706197,0.9959647183047109,0.7464955474147825,0.4,0,0,163,0.7707279337027682,0,0.24131290952303652,1
bot_766_891,338,889.0,0.38020247469066365,8,104,0.07692307692307693,1,1,74,11,1,11,2,3.8461538461538463,0.19478515672800098,1.1482089726991866,1.9308820537486642,0.7808448349486886,1.0,0,0,68,0.08075882720652859,1,0.767601837204652,1
user1467_genuine_638,4821,314.0,15.353503184713375,69,143,0.4825174825174825,0,0,0,20,1,896,185,22.42273387264053,0.8303006890832423,142.20853560067658,0.9355134561594884,0.18698842544683708,0.4,0,1,284,0.9893806264604754,0,0.6050125778211846,0
user1225_genuine_910,4047,702.0,5.764957264957265,295,75,3.933333333333333,1,1,247,20,1,474,127,14.850506548060292,0.6282510084221066,29.739339295133075,1.2109593847657365,0.2081792168282787,1.0,0,0,262,0.5528668195368782,0,0.07762406627091982,0
bot_417_651,248,652.0,0.3803680981595092,41,248,0.16532258064516128,0,0,0,11,1,28,10,15.32258064516129,0.5873108782096099,36.75140797597854,2.4222222466496333,0.27471222770510284,0.4,0,0,77,0.29044960312444296,1,0.31578033955935686,1
user2267_genuine_671,51838,88367.53756064692,0.5866181341131456,88,221,0.39819004524886875,0,1,193,20,1,3233,1895,9.89235695821598,0.7422756640994811,108.40890968789836,4.636621264826495,0.4083624140994986,0.8,0,1,233,0.3029948563871756,0,0.33505849111674857,0
bot_1058_316,424,2353.0,0.18019549511262217,25,765,0.032679738562091505,0,0,0,12,1,15,2,4.009433962264151,0.02497643306444113,3.050307026586869,0.8390848009885199,0.7012728869925043,0.4,0,0,23,0.13707206882830977,1,0.923142063709089,1
user1216_genuine_389,47,71.68602133389967,0.6556368888305721,305,1679,0.1816557474687314,0,1,23,20,1,3,2,10.638297872340425,0.8450328199097127,98.75378496561561,0.5308314624566973,0.08037296920680054,0.8,0,0,128,0.22056807363694264,0,0.46654771863301103,0
bot_1226_568,315,2565.0,0.12280701754385964,13,33,0.3939393939393939,0,0,0,12,1,14,2,5.079365079365079,0.23421509862342593,2.486857499265772,1.2061426867721268,0.6527165019488032,0.4,0,0,18,0.2859570499705621,2,0.9278557220935022,1
