account_id,username,account_age_days,posts,followers,following,has_profile_picture,bio_length,avg_likes_per_post,avg_comments_per_post,follow_back_ratio,username_pattern,activity_pattern,network_pattern,label
acc_745592,mike_travel,2021,94,75,4081,0,34,3,3,0.018377848566527813,normal,burst,mass_following,suspicious
acc_171523,tom_books,1982,25,0,3412,1,0,12,0,0.0,normal,normal,normal,genuine
acc_269737,david_gym,2230,315,0,232,1,37,14,0,0.0,normal,normal,normal,genuine
acc_881996,sophia_nature,1055,375,0,0,0,27,11,1,0.0,normal,normal,normal,genuine
acc_950299,james_sports,850,22,0,0,0,36,16,5,0.0,normal,normal,normal,genuine
acc_844261,mike_travel,57,0,15,711,1,28,0,0,0.02109704641350211,normal,normal,normal,genuine
acc_990324,olivia_art_898,1589,49,477,732,1,0,2,0,0.6516393442622951,normal,normal,normal,genuine
acc_849181,jessica_reads,1030,2226,0,184,0,33,2,0,0.0,normal,normal,normal,genuine
acc_569575,click_easy,1134,3791,268,178,1,31,5,2,1.5056179775280898,normal,repetitive,normal,suspicious
acc_126237,user_47488,1087,19,21,9850,0,39,7,3,0.002131979695431472,normal,burst,mass_following,suspicious
acc_208970,john_photo,1512,466,20,658,1,36,3,4,0.030395136778115502,normal,normal,normal,genuine
acc_668843,sophia_nature,473,49,86,493,1,26,3,0,0.1744421906693712,normal,normal,normal,genuine
acc_449088,olivia_art,518,2591,489,297,1,39,3,1,1.6464646464646464,normal,spammy,normal,suspicious
acc_822040,lily_food,1438,44,63,0,1,36,14,3,0.0,normal,normal,normal,genuine
acc_824938,user_725888,1087,11,382,2508,0,26,1,3,0.15231259968102073,normal,burst,mass_following,suspicious
acc_948920,alex_smith,1691,0,88,176,1,30,0,0,0.5,normal,normal,normal,genuine
acc_660383,lily_food_531,2049,20,8717,0,1,31,342,15,0.0,normal,normal,normal,genuine
acc_800462,isabella_yoga,2127,17,0,118,0,30,9,3,0.0,normal,normal,normal,genuine
acc_716146,tom_books_687,1440,97,36,1000,1,36,3,4,0.036,normal,normal,normal,genuine
acc_822308,john_photo,985,0,0,17,1,37,0,0,0.0,normal,normal,normal,genuine
acc_387745,david_gym_464,701,0,3,148,0,27,0,0,0.02027027027027027,normal,normal,normal,genuine
acc_615151,jessica_reads,457,7,99,571,1,30,7,5,0.1733800350262697,normal,normal,normal,genuine
acc_225961,lily_food,2378,0,243,1038,1,26,0,0,0.23410404624277456,normal,normal,normal,genuine
acc_751124,user_55388888,1886,557,98,473,0,28,1,0,0.20718816067653276,normal,repetitive,normal,suspicious
acc_142675,mike_travel_868,1541,131,0,23,0,33,4,1,0.0,normal,normal,normal,genuine
acc_347789,chris_music_743,1914,0,23,660,0,33,0,0,0.03484848484848485,normal,normal,normal,genuine
acc_533911,david_gym,2292,0,0,0,1,27,0,0,0.0,normal,normal,normal,genuine
acc_264611,isabella_yoga,422,144,42632,287,1,32,40,2,10.0,normal,normal,fake_follower_spike,suspicious
acc_157433,david_gym,95,36,7844,0,0,26,741,58,0.0,normal,normal,normal,genuine
acc_982937,james_sports_411,1331,40,143,7395,0,37,0,2,0.01933739012846518,normal,burst,mass_following,suspicious
acc_630734,john_photo,2230,0,6,114,1,30,0,0,0.05263157894736842,normal,normal,normal,genuine
acc_458747,mike_travel,1072,0,561,0,1,36,0,0,0.0,normal,normal,normal,genuine
acc_454820,tom_books_468,984,24,919,1592,0,31,24,17,0.5772613065326633,normal,normal,normal,genuine
acc_464218,john_photo_295,1122,275,2739,0,1,26,86,1,0.0,normal,normal,normal,genuine
acc_290824,chris_music,1846,0,868,4696,1,0,0,0,0.1848381601362862,normal,normal,normal,genuine
acc_297509,mike_travel,985,4,88,76,1,37,18,5,1.1578947368421053,normal,normal,normal,genuine
acc_326057,lily_food,606,0,0,4056,0,26,0,0,0.0,normal,normal,normal,genuine
acc_384124,olivia_art_171,43,365,88,395,1,0,5,3,0.22278481012658227,normal,normal,normal,genuine
acc_497499,john_photo,93,152,6804,477,1,37,58,19,10.0,normal,normal,fake_follower_spike,suspicious
acc_537619,olivia_art,478,9,472,4128,0,28,1,1,0.11434108527131782,normal,normal,normal,genuine
acc_117813,buy_now,2100,0,39,1151,0,28,0,0,0.03388357949609035,normal,spammy,mass_following,suspicious
acc_411818,john_photo_628,1346,152,21823,364,0,37,64,15,10.0,normal,normal,fake_follower_spike,suspicious
acc_602003,mark_coffee,2193,1556,152,702,0,30,5,0,0.21652421652421652,normal,spammy,normal,suspicious
acc_279516,james_sports,2479,482,1745,791,1,27,158,1,2.2060682680151706,normal,normal,normal,genuine
acc_552022,mike_travel,1824,106,29169,82,0,30,28,16,10.0,normal,normal,fake_follower_spike,suspicious
acc_695402,alex_smith_479,709,315,1199,0,1,30,61,23,0.0,normal,normal,normal,genuine
acc_427721,alex_smith,336,198,205,258,1,32,2,0,0.7945736434108527,normal,normal,normal,genuine
acc_837781,mike_travel_104,2302,11,0,844,0,31,3,5,0.0,normal,normal,normal,genuine
acc_728700,mark_coffee,44,247,80,173,1,36,3,0,0.4624277456647399,normal,normal,normal,genuine
acc_685304,david_gym,1467,40,5749,71,1,30,539,67,10.0,normal,normal,normal,genuine
acc_361982,john_photo,2401,0,44,0,1,30,0,0,0.0,normal,normal,normal,genuine
acc_642404,mike_travel,408,46,691,161,1,31,11,1,4.291925465838509,normal,normal,normal,genuine
acc_238599,emma_tech,1097,372,2,0,1,0,14,1,0.0,normal,normal,normal,genuine
acc_266014,get_here,997,2582,221,952,0,31,7,2,0.23214285714285715,normal,repetitive,normal,suspicious
acc_251074,john_photo,1529,0,1,513,1,30,0,0,0.001949317738791423,normal,normal,normal,genuine
acc_798217,emma_tech_415,1930,45,18,0,0,37,16,3,0.0,normal,normal,normal,genuine
acc_588780,lily_food,1534,430,20,461,1,26,3,4,0.04338394793926247,normal,normal,normal,genuine
acc_898304,mike_travel_296,107,240,40,79,0,32,4,4,0.5063291139240507,normal,normal,normal,genuine
acc_622230,tom_books,1187,0,88,177,1,31,0,0,0.4971751412429379,normal,normal,normal,genuine
acc_286410,chris_music_981,487,4008,240,11,1,0,20,1,10.0,normal,normal,normal,genuine
acc_101863,james_sports_216,2270,959,444,497,0,28,4,0,0.8933601609657947,normal,spammy,normal,suspicious
acc_841452,tom_books_631,2265,4,0,4568,0,28,5,4,0.0,normal,normal,normal,genuine
acc_909503,mike_travel,2367,1187,42,66,1,30,13,3,0.6363636363636364,normal,normal,normal,genuine
acc_394301,jessica_reads,305,34,0,536,1,26,19,4,0.0,normal,normal,normal,genuine
acc_553873,james_sports,1974,0,0,41,1,32,0,0,0.0,normal,normal,normal,genuine
acc_118415,lily_food,7,49,3516,120,1,26,19,2,10.0,normal,normal,fake_follower_spike,suspicious
acc_192292,emma_tech,1511,0,1787,471,1,27,0,0,3.7940552016985136,normal,normal,normal,genuine
acc_628040,sarah_jones,616,2,0,281,1,31,6,5,0.0,normal,normal,normal,genuine
acc_624915,lily_food,1235,10,35,2718,1,26,4,0,0.012877115526122149,normal,normal,normal,genuine
acc_724356,mike_travel,347,118,46256,80,0,36,22,11,10.0,normal,normal,fake_follower_spike,suspicious
acc_613317,mike_travel_567,1898,0,514,667,1,33,0,0,0.7706146926536732,normal,normal,normal,genuine
acc_413785,tom_books,1347,455,536,2603,0,32,46,3,0.20591625048021514,normal,normal,normal,genuine
acc_734617,emma_tech,1716,1527,32,0,0,30,3,0,0.0,normal,normal,normal,genuine
acc_962666,emma_tech,471,97,34721,269,1,36,73,3,10.0,normal,normal,fake_follower_spike,suspicious
acc_573489,tom_books_348,1858,26,41,40,0,36,2,3,1.025,normal,normal,normal,genuine
acc_591491,free_easy,1907,4878,443,177,0,39,5,2,2.5028248587570623,normal,repetitive,normal,suspicious
acc_108357,emma_tech_386,902,44,934,335,0,26,92,6,2.7880597014925375,normal,normal,normal,genuine
acc_547887,james_sports,656,39,8412,0,1,0,157,4,0.0,normal,normal,normal,genuine
acc_215695,sarah_jones,1187,0,0,347,1,28,0,0,0.0,normal,normal,normal,genuine
acc_553484,david_gym,2447,22,493,6333,0,30,5,2,0.07784620243170694,normal,burst,mass_following,suspicious
acc_933696,mark_coffee,843,0,57,131,0,30,0,0,0.4351145038167939,normal,normal,normal,genuine
acc_178315,olivia_art,1743,65,36329,339,1,36,95,4,10.0,normal,normal,fake_follower_spike,suspicious
acc_833203,isabella_yoga,798,2333,429,606,0,0,1,1,0.7079207920792079,normal,spammy,normal,suspicious
acc_885858,james_sports_470,751,26,7348,0,0,36,636,113,0.0,normal,normal,normal,genuine
acc_206494,james_sports_865,700,105,11563,215,1,33,52,11,10.0,normal,normal,fake_follower_spike,suspicious
acc_743709,get_rich_quick,1806,2265,181,801,0,30,5,1,0.22596754057428214,normal,repetitive,normal,suspicious
acc_458633,mark_coffee_204,1431,27,21,785,1,0,6,0,0.0267515923566879,normal,normal,normal,genuine
acc_994310,isabella_yoga,560,1638,119,232,0,37,3,0,0.5129310344827587,normal,spammy,normal,suspicious
acc_773518,tom_books,544,78,23,0,1,32,9,2,0.0,normal,normal,normal,genuine
acc_843554,get_rich_quick,654,2333,419,647,0,39,6,1,0.6476043276661515,normal,repetitive,normal,suspicious
acc_281276,mike_travel,790,0,4309,161,1,36,0,0,10.0,normal,normal,normal,genuine
acc_415076,sophia_nature,1315,18,0,959,1,37,16,1,0.0,normal,normal,normal,genuine
acc_940076,john_photo,23,49,6225,259,1,31,12,9,10.0,normal,normal,fake_follower_spike,suspicious
acc_465746,chris_music,1121,19,6655,0,1,30,452,65,0.0,normal,normal,normal,genuine
acc_620070,sarah_jones,2242,5,0,38,1,32,5,2,0.0,normal,normal,normal,genuine
acc_755993,john_photo,960,386,0,432,0,30,3,3,0.0,normal,normal,normal,genuine
acc_273797,hacker_pro,1882,3940,479,592,1,39,5,1,0.8091216216216216,normal,repetitive,normal,suspicious
acc_447617,david_gym,1207,19,868,467,1,0,6,9,1.8586723768736617,normal,normal,normal,genuine
acc_863333,james_sports_577,2070,2230,110,298,1,31,4,1,0.3691275167785235,normal,spammy,normal,suspicious
acc_351818,olivia_art_132,1508,86,417,4916,0,28,8,3,0.08482506102522376,normal,burst,mass_following,suspicious
acc_730745,mark_coffee,735,66,2543,918,1,27,178,30,2.770152505446623,normal,normal,normal,genuine
acc_617351,james_sports,113,358,13,598,1,32,10,2,0.021739130434782608,normal,normal,normal,genuine
acc_947038,tom_books,1020,175,28948,394,1,27,60,11,10.0,normal,normal,fake_follower_spike,suspicious
acc_296972,sarah_jones_437,1005,0,68,0,0,37,0,0,0.0,normal,normal,normal,genuine
acc_742036,mike_travel_745,1043,59,38274,272,1,27,56,10,10.0,normal,normal,fake_follower_spike,suspicious
acc_374719,tom_books,2497,38,15,88,1,31,10,1,0.17045454545454544,normal,normal,normal,genuine
acc_216076,lily_food,1269,96,24597,337,0,30,69,8,10.0,normal,normal,fake_follower_spike,suspicious
acc_602275,sarah_jones,1882,0,63,1668,1,0,0,0,0.03776978417266187,normal,normal,normal,genuine
acc_195909,sarah_jones,5,142,14,4062,1,31,14,0,0.0034465780403741997,normal,normal,normal,genuine
acc_770487,sarah_jones_282,1004,15,0,24,0,31,20,5,0.0,normal,normal,normal,genuine
acc_972712,david_gym_503,173,20,0,1,1,33,3,5,0.0,normal,normal,normal,genuine
acc_547234,mark_coffee,173,13,27,4352,0,32,14,0,0.0062040441176470585,normal,normal,normal,genuine
acc_555426,get_fast,1939,3505,309,271,0,34,7,3,1.1402214022140222,normal,repetitive,normal,suspicious
acc_406305,james_sports,1607,39,2842,194,1,31,217,7,10.0,normal,normal,normal,genuine
acc_109724,mike_travel,575,0,27,0,1,32,0,0,0.0,normal,normal,normal,genuine
acc_670821,alex_smith,814,16,0,0,1,37,2,0,0.0,normal,normal,normal,genuine
acc_166733,sarah_jones,1811,512,272,213,0,36,2,0,1.2769953051643192,normal,spammy,normal,suspicious
acc_889586,chris_music,2240,424,0,21,1,36,7,2,0.0,normal,normal,normal,genuine
acc_462659,alex_smith_238,312,3750,131,116,1,27,5,5,1.1293103448275863,normal,normal,normal,genuine
acc_640403,olivia_art,2243,60,74,2098,1,0,13,4,0.03527168732125834,normal,normal,normal,genuine
acc_808553,xxx123xxx,2053,4599,262,868,0,34,3,3,0.30184331797235026,normal,repetitive,normal,suspicious
acc_369828,user_23288888,416,1923,435,534,0,34,1,2,0.8146067415730337,normal,repetitive,normal,suspicious
acc_883968,tom_books_123,1683,253,68,1132,1,30,17,3,0.06007067137809187,normal,normal,normal,genuine
acc_649643,user_535888,1541,97,253,2399,0,28,3,3,0.10546060858691121,normal,burst,mass_following,suspicious
acc_192444,sarah_jones,748,47,121,56,1,31,9,5,2.1607142857142856,normal,normal,normal,genuine
acc_146159,olivia_art,1017,12,89,563,1,27,5,2,0.15808170515097691,normal,normal,normal,genuine
acc_870469,click_now,1181,0,13,1928,0,30,0,0,0.006742738589211619,normal,spammy,mass_following,suspicious
acc_999595,sarah_jones,1666,50,4933,0,0,33,413,1,0.0,normal,normal,normal,genuine
acc_709686,tom_books,700,3815,393,66,1,26,26,2,5.954545454545454,normal,normal,normal,genuine
acc_502599,buy_2026,1651,1989,481,704,1,34,4,0,0.6832386363636364,normal,repetitive,normal,suspicious
acc_226144,john_photo,483,176,32813,181,0,30,52,8,10.0,normal,normal,fake_follower_spike,suspicious
acc_935886,tom_books,373,1836,0,260,1,28,17,3,0.0,normal,normal,normal,genuine
acc_501078,mark_coffee,1965,35,73,47,0,28,1,3,1.553191489361702,normal,normal,normal,genuine
acc_631691,jessica_reads_646,2101,448,0,0,1,37,20,5,0.0,normal,normal,normal,genuine
acc_435940,sophia_nature_976,719,162,46,0,1,33,13,4,0.0,normal,normal,normal,genuine
acc_947903,mark_coffee,795,24,37,0,1,28,1,5,0.0,normal,normal,normal,genuine
acc_103768,lily_food_518,2198,2780,566,1459,0,30,34,11,0.38793694311172033,normal,normal,normal,genuine
acc_236927,sophia_nature,1472,0,299,0,1,37,0,0,0.0,normal,normal,normal,genuine
acc_308498,olivia_art_889,2095,2109,0,0,1,32,12,0,0.0,normal,normal,normal,genuine
acc_441919,lily_food_805,132,9,7405,53,0,36,336,145,10.0,normal,normal,normal,genuine
acc_997409,david_gym,10,97,1941,282,0,30,9,7,6.882978723404255,normal,normal,fake_follower_spike,suspicious
acc_811289,jessica_reads,1870,22,0,955,1,27,1,1,0.0,normal,normal,normal,genuine
acc_222621,olivia_art,1421,0,37,0,1,30,0,0,0.0,normal,normal,normal,genuine
acc_469899,mark_coffee,1313,0,458,0,1,30,0,0,0.0,normal,normal,normal,genuine
acc_722572,emma_tech,641,2020,290,289,1,26,2,1,1.0034602076124568,normal,spammy,normal,suspicious
acc_768387,jessica_reads,1769,40,0,601,1,0,6,4,0.0,normal,normal,normal,genuine
acc_677305,chris_music,856,72,443,6063,0,28,6,3,0.07306613887514432,normal,burst,mass_following,suspicious
acc_565204,emma_tech,1890,379,0,272,1,27,16,3,0.0,normal,normal,normal,genuine
acc_507976,mike_travel,704,352,29,0,1,26,3,4,0.0,normal,normal,normal,genuine
acc_383431,emma_tech,2158,53,24583,212,1,33,15,15,10.0,normal,normal,fake_follower_spike,suspicious
acc_779207,sarah_jones,993,0,734,786,1,27,0,0,0.9338422391857506,normal,normal,normal,genuine
acc_423110,isabella_yoga,2095,32,9023,730,0,28,277,73,10.0,normal,normal,normal,genuine
acc_501166,david_gym_936,741,3,452,403,1,37,18,9,1.1215880893300247,normal,normal,normal,genuine
acc_817318,lily_food,1318,14,0,626,1,33,7,4,0.0,normal,normal,normal,genuine
acc_983994,user_297888,1041,4543,494,531,0,34,3,0,0.9303201506591338,normal,repetitive,normal,suspicious
acc_497753,mike_travel,2182,0,1426,545,0,0,0,0,2.61651376146789,normal,normal,normal,genuine
acc_287316,isabella_yoga_110,1989,13,50,0,0,36,0,1,0.0,normal,normal,normal,genuine
acc_878008,mark_coffee,744,0,27,0,0,37,0,0,0.0,normal,normal,normal,genuine
acc_516650,mark_coffee_379,1953,37,81,0,0,0,15,4,0.0,normal,normal,normal,genuine
acc_972460,mike_travel_854,1385,296,0,118,1,27,1,4,0.0,normal,normal,normal,genuine
acc_927289,john_photo,2286,0,976,0,1,31,0,0,0.0,normal,normal,normal,genuine
acc_246319,olivia_art_410,1188,0,70,0,0,26,0,0,0.0,normal,normal,normal,genuine
acc_596909,emma_tech_188,13,49,5922,158,1,33,32,1,10.0,normal,normal,fake_follower_spike,suspicious
acc_170022,emma_tech,214,0,0,0,1,28,0,0,0.0,normal,normal,normal,genuine
acc_266082,chris_music,499,13,0,0,1,31,2,5,0.0,normal,normal,normal,genuine
acc_731296,jessica_reads,231,112,36209,394,0,30,30,20,10.0,normal,normal,fake_follower_spike,suspicious
acc_870925,tom_books_696,1750,885,788,82,0,32,68,15,9.609756097560975,normal,normal,normal,genuine
acc_521641,get_now,699,0,93,1280,0,31,0,0,0.07265625,normal,spammy,mass_following,suspicious
acc_436679,tom_books,345,134,22611,403,1,33,53,5,10.0,normal,normal,fake_follower_spike,suspicious
acc_519909,isabella_yoga,43,1658,396,285,1,34,1,0,1.3894736842105264,normal,spammy,normal,suspicious
acc_571319,david_gym,1132,124,0,536,1,32,8,2,0.0,normal,normal,normal,genuine
acc_532686,jessica_reads,2018,26,83,0,0,28,7,1,0.0,normal,normal,normal,genuine
acc_618893,mike_travel,569,2169,316,573,0,31,2,2,0.5514834205933682,normal,spammy,normal,suspicious
acc_245237,isabella_yoga,393,232,0,103,1,36,10,3,0.0,normal,normal,normal,genuine
acc_475644,mark_coffee,2412,0,17,191,1,0,0,0,0.08900523560209424,normal,normal,normal,genuine
acc_106087,jessica_reads,1856,0,7,15,1,36,0,0,0.4666666666666667,normal,normal,normal,genuine
acc_229187,get_here,533,0,80,1722,0,34,0,0,0.04645760743321719,normal,spammy,mass_following,suspicious
acc_190745,sophia_nature_861,921,19,509,243,1,26,48,3,2.094650205761317,normal,normal,normal,genuine
acc_883641,olivia_art_848,2207,0,0,744,0,27,0,0,0.0,normal,normal,normal,genuine
acc_769196,alex_smith_515,1400,0,11,0,1,0,0,0,0.0,normal,normal,normal,genuine
acc_391897,olivia_art_160,1925,10,0,0,0,37,13,2,0.0,normal,normal,normal,genuine
acc_396376,lily_food,275,1255,0,3351,1,31,2,5,0.0,normal,normal,normal,genuine
acc_972156,tom_books,746,1573,106,628,0,0,3,1,0.16878980891719744,normal,spammy,normal,suspicious
acc_429664,james_sports,2487,2803,437,594,0,36,5,1,0.7356902356902357,normal,spammy,normal,suspicious
acc_330787,sarah_jones,1141,0,521,128,1,0,0,0,4.0703125,normal,normal,normal,genuine
acc_903524,chris_music,2404,556,7,0,1,32,6,1,0.0,normal,normal,normal,genuine
acc_558607,john_photo,1103,0,29,51,1,36,0,0,0.5686274509803921,normal,normal,normal,genuine
acc_511341,jessica_reads,1940,23,0,50,0,30,18,0,0.0,normal,normal,normal,genuine
acc_161328,david_gym,1252,0,9233,128,0,30,0,0,10.0,normal,normal,normal,genuine
acc_953919,isabella_yoga,159,457,40,0,0,31,19,1,0.0,normal,normal,normal,genuine
acc_160579,sophia_nature,2439,30,21,448,0,32,15,1,0.046875,normal,normal,normal,genuine
acc_501974,alex_smith_806,1199,439,55,10,0,31,1,4,5.5,normal,normal,normal,genuine
acc_345386,alex_smith,2122,4348,0,0,1,0,17,4,0.0,normal,normal,normal,genuine
acc_217308,sarah_jones,611,35,0,94,1,36,11,4,0.0,normal,normal,normal,genuine
acc_293341,james_sports,2030,5,562,0,1,27,12,7,0.0,normal,normal,normal,genuine
acc_491660,david_gym,859,670,323,722,0,27,5,1,0.4473684210526316,normal,spammy,normal,suspicious
acc_803492,get_rich_quick,576,4761,268,305,1,39,1,0,0.8786885245901639,normal,repetitive,normal,suspicious
acc_252956,sophia_nature,141,39,5481,788,0,28,385,7,6.9555837563451774,normal,normal,normal,genuine
acc_101278,alex_smith_219,1207,0,0,699,1,26,0,0,0.0,normal,normal,normal,genuine
acc_843565,follow_easy,1351,1799,307,816,1,34,10,3,0.3762254901960784,normal,repetitive,normal,suspicious
acc_949153,lily_food,1317,0,562,88,0,31,0,0,6.386363636363637,normal,normal,normal,genuine
acc_333057,tom_books,2295,1235,8123,3188,1,33,205,83,2.5479924717691342,normal,normal,normal,genuine
acc_656711,jessica_reads,2255,0,337,81,1,32,0,0,4.160493827160494,normal,normal,normal,genuine
acc_115500,buy_now,1991,0,80,658,0,31,0,0,0.12158054711246201,normal,spammy,mass_following,suspicious
acc_287654,tom_books,145,0,0,0,1,37,0,0,0.0,normal,normal,normal,genuine
acc_794939,tom_books,1526,35,0,3,1,28,17,4,0.0,normal,normal,normal,genuine
acc_419626,tom_books,2112,0,1,91,1,27,0,0,0.01098901098901099,normal,normal,normal,genuine
acc_399332,mark_coffee,2013,44,0,861,0,32,0,1,0.0,normal,normal,normal,genuine
acc_772844,olivia_art,1037,969,8714,0,1,26,826,26,0.0,normal,normal,normal,genuine
acc_133522,mark_coffee_441,467,40,365,4155,0,32,32,1,0.08784596871239471,normal,normal,normal,genuine
acc_646366,john_photo,26,51,5028,386,1,28,15,10,10.0,normal,normal,fake_follower_spike,suspicious
acc_580728,sophia_nature_98,2071,0,73,0,1,27,0,0,0.0,normal,normal,normal,genuine
acc_766157,isabella_yoga,2464,0,945,3683,1,28,0,0,0.2565843062720608,normal,normal,normal,genuine
acc_546711,sarah_jones_350,1899,1771,0,1325,1,32,4,5,0.0,normal,normal,normal,genuine
acc_274624,chris_music_641,452,0,121,24,1,26,0,0,5.041666666666667,normal,normal,normal,genuine
acc_803343,emma_tech_332,552,92,6828,88,0,37,43,17,10.0,normal,normal,fake_follower_spike,suspicious
